Number,Time
93843,121255.9
93844,121257.2
93845,121258.5
93846,121259.8
93847,121261.1
93848,121262.4
93849,121263.7
93850,121265
93851,121266.3
93852,121267.6
93853,121268.9
93854,121270.2
93855,121271.5
93856,121272.8
93857,121274.1
93858,121275.4
93859,121276.7
93860,121278
93861,121279.3
93862,121280.6
93863,121281.9
93864,121283.2
93865,121284.5
93866,121285.8
93867,121287.1
93868,121288.4
93869,121289.7
93870,121291
93871,121292.3
93872,121293.6
93873,121294.9
93874,121296.2
93875,121297.5
93876,121298.8
93877,121300.1
93878,121301.4
93879,121302.7
93880,121304
93881,121305.3
93882,121306.6
93883,121307.9
93884,121309.2
93885,121310.5
93886,121311.8
93887,121313.1
93888,121314.4
93889,121315.7
93890,121317
93891,121318.3
93892,121319.6
93893,121320.9
93894,121322.2
93895,121323.5
93896,121324.8
93897,121326.1
93898,121327.4
93899,121328.7
93900,121330
93901,121331.3
93902,121332.6
93903,121333.9
93904,121335.2
93905,121336.5
93906,121337.8
93907,121339.1
93908,121340.4
93909,121341.7
93910,121343
93911,121344.3
93912,121345.6
93913,121346.9
93914,121348.2
93915,121349.5
93916,121350.8
93917,121352.1
93918,121353.4
93919,121354.7
93920,121356
93921,121357.3
93922,121358.6
93923,121359.9
93924,121361.2
93925,121362.5
93926,121363.8
93927,121365.1
93928,121366.4
93929,121367.7
93930,121369
93931,121370.3
93932,121371.6
93933,121372.9
93934,121374.2
93935,121375.5
93936,121376.8
93937,121378.1
93938,121379.4
93939,121380.7
93940,121382
93941,121383.3
93942,121384.6
93943,121385.9
93944,121387.2
93945,121388.5
93946,121389.8
93947,121391.1
93948,121392.4
93949,121393.7
93950,121395
93951,121396.3
93952,121397.6
93953,121398.9
93954,121400.2
93955,121401.5
93956,121402.8
93957,121404.1
93958,121405.4
93959,121406.7
93960,121408
93961,121409.3
93962,121410.6
93963,121411.9
93964,121413.2
93965,121414.5
93966,121415.8
93967,121417.1
93968,121418.4
93969,121419.7
93970,121421
93971,121422.3
93972,121423.6
93973,121424.9
93974,121426.2
93975,121427.5
93976,121428.8
93977,121430.1
93978,121431.4
93979,121432.7
93980,121434
93981,121435.3
93982,121436.6
93983,121437.9
93984,121439.2
93985,121440.5
93986,121441.8
93987,121443.1
93988,121444.4
93989,121445.7
93990,121447
93991,121448.3
93992,121449.6
93993,121450.9
93994,121452.2
93995,121453.5
93996,121454.8
93997,121456.1
93998,121457.4
93999,121458.7
94000,121460
94001,121461.3
94002,121462.6
94003,121463.9
94004,121465.2
94005,121466.5
94006,121467.8
94007,121469.1
94008,121470.4
94009,121471.7
94010,121473
94011,121474.3
94012,121475.6
94013,121476.9
94014,121478.2
94015,121479.5
94016,121480.8
94017,121482.1
94018,121483.4
94019,121484.7
94020,121486
94021,121487.3
94022,121488.6
94023,121489.9
94024,121491.2
94025,121492.5
94026,121493.8
94027,121495.1
94028,121496.4
94029,121497.7
94030,121499
94031,121500.3
94032,121501.6
94033,121502.9
94034,121504.2
94035,121505.5
94036,121506.8
94037,121508.1
94038,121509.4
94039,121510.7
94040,121512
94041,121513.3
94042,121514.6
94043,121515.9
94044,121517.2
94045,121518.5
94046,121519.8
94047,121521.1
94048,121522.4
94049,121523.7
94050,121525
94051,121526.3
94052,121527.6
94053,121528.9
94054,121530.2
94055,121531.5
94056,121532.8
94057,121534.1
94058,121535.4
94059,121536.7
94060,121538
94061,121539.3
94062,121540.6
94063,121541.9
94064,121543.2
94065,121544.5
94066,121545.8
94067,121547.1
94068,121548.4
94069,121549.7
94070,121551
94071,121552.3
94072,121553.6
94073,121554.9
94074,121556.2
94075,121557.5
94076,121558.8
94077,121560.1
94078,121561.4
94079,121562.7
94080,121564
94081,121565.3
94082,121566.6
94083,121567.9
94084,121569.2
94085,121570.5
94086,121571.8
94087,121573.1
94088,121574.4
94089,121575.7
94090,121577
94091,121578.3
94092,121579.6
94093,121580.9
94094,121582.2
94095,121583.5
94096,121584.8
94097,121586.1
94098,121587.4
94099,121588.7
94100,121590
94101,121591.3
94102,121592.6
94103,121593.9
94104,121595.2
94105,121596.5
94106,121597.8
94107,121599.1
94108,121600.4
94109,121601.7
94110,121603
94111,121604.3
94112,121605.6
94113,121606.9
94114,121608.2
94115,121609.5
94116,121610.8
94117,121612.1
94118,121613.4
94119,121614.7
94120,121616
94121,121617.3
94122,121618.6
94123,121619.9
94124,121621.2
94125,121622.5
94126,121623.8
94127,121625.1
94128,121626.4
94129,121627.7
94130,121629
94131,121630.3
94132,121631.6
94133,121632.9
94134,121634.2
94135,121635.5
94136,121636.8
94137,121638.1
94138,121639.4
94139,121640.7
94140,121642
94141,121643.3
94142,121644.6
94143,121645.9
94144,121647.2
94145,121648.5
94146,121649.8
94147,121651.1
94148,121652.4
94149,121653.7
94150,121655
94151,121656.3
94152,121657.6
94153,121658.9
94154,121660.2
94155,121661.5
94156,121662.8
94157,121664.1
94158,121665.4
94159,121666.7
94160,121668
94161,121669.3
94162,121670.6
94163,121671.9
94164,121673.2
94165,121674.5
94166,121675.8
94167,121677.1
94168,121678.4
94169,121679.7
94170,121681
94171,121682.3
94172,121683.6
94173,121684.9
94174,121686.2
94175,121687.5
94176,121688.8
94177,121690.1
94178,121691.4
94179,121692.7
94180,121694
94181,121695.3
94182,121696.6
94183,121697.9
94184,121699.2
94185,121700.5
94186,121701.8
94187,121703.1
94188,121704.4
94189,121705.7
94190,121707
94191,121708.3
94192,121709.6
94193,121710.9
94194,121712.2
94195,121713.5
94196,121714.8
94197,121716.1
94198,121717.4
94199,121718.7
94200,121720
94201,121721.3
94202,121722.6
94203,121723.9
94204,121725.2
94205,121726.5
94206,121727.8
94207,121729.1
94208,121730.4
94209,121731.7
94210,121733
94211,121734.3
94212,121735.6
94213,121736.9
94214,121738.2
94215,121739.5
94216,121740.8
94217,121742.1
94218,121743.4
94219,121744.7
94220,121746
94221,121747.3
94222,121748.6
94223,121749.9
94224,121751.2
94225,121752.5
94226,121753.8
94227,121755.1
94228,121756.4
94229,121757.7
94230,121759
94231,121760.3
94232,121761.6
94233,121762.9
94234,121764.2
94235,121765.5
94236,121766.8
94237,121768.1
94238,121769.4
94239,121770.7
94240,121772
94241,121773.3
94242,121774.6
94243,121775.9
94244,121777.2
94245,121778.5
94246,121779.8
94247,121781.1
94248,121782.4
94249,121783.7
94250,121785
94251,121786.3
94252,121787.6
94253,121788.9
94254,121790.2
94255,121791.5
94256,121792.8
94257,121794.1
94258,121795.4
94259,121796.7
94260,121798
94261,121799.3
94262,121800.6
94263,121801.9
94264,121803.2
94265,121804.5
94266,121805.8
94267,121807.1
94268,121808.4
94269,121809.7
94270,121811
94271,121812.3
94272,121813.6
94273,121814.9
94274,121816.2
94275,121817.5
94276,121818.8
94277,121820.1
94278,121821.4
94279,121822.7
94280,121824
94281,121825.3
94282,121826.6
94283,121827.9
94284,121829.2
94285,121830.5
94286,121831.8
94287,121833.1
94288,121834.4
94289,121835.7
94290,121837
94291,121838.3
94292,121839.6
94293,121840.9
94294,121842.2
94295,121843.5
94296,121844.8
94297,121846.1
94298,121847.4
94299,121848.7
94300,121850
94301,121851.3
94302,121852.6
94303,121853.9
94304,121855.2
94305,121856.5
94306,121857.8
94307,121859.1
94308,121860.4
94309,121861.7
94310,121863
94311,121864.3
94312,121865.6
94313,121866.9
94314,121868.2
94315,121869.5
94316,121870.8
94317,121872.1
94318,121873.4
94319,121874.7
94320,121876
94321,121877.3
94322,121878.6
94323,121879.9
94324,121881.2
94325,121882.5
94326,121883.8
94327,121885.1
94328,121886.4
94329,121887.7
94330,121889
94331,121890.3
94332,121891.6
94333,121892.9
94334,121894.2
94335,121895.5
94336,121896.8
94337,121898.1
94338,121899.4
94339,121900.7
94340,121902
94341,121903.3
94342,121904.6
94343,121905.9
94344,121907.2
94345,121908.5
94346,121909.8
94347,121911.1
94348,121912.4
94349,121913.7
94350,121915
94351,121916.3
94352,121917.6
94353,121918.9
94354,121920.2
94355,121921.5
94356,121922.8
94357,121924.1
94358,121925.4
94359,121926.7
94360,121928
94361,121929.3
94362,121930.6
94363,121931.9
94364,121933.2
94365,121934.5
94366,121935.8
94367,121937.1
94368,121938.4
94369,121939.7
94370,121941
94371,121942.3
94372,121943.6
94373,121944.9
94374,121946.2
94375,121947.5
94376,121948.8
94377,121950.1
94378,121951.4
94379,121952.7
94380,121954
94381,121955.3
94382,121956.6
94383,121957.9
94384,121959.2
94385,121960.5
94386,121961.8
94387,121963.1
94388,121964.4
94389,121965.7
94390,121967
94391,121968.3
94392,121969.6
94393,121970.9
94394,121972.2
94395,121973.5
94396,121974.8
94397,121976.1
94398,121977.4
94399,121978.7
94400,121980
94401,121981.3
94402,121982.6
94403,121983.9
94404,121985.2
94405,121986.5
94406,121987.8
94407,121989.1
94408,121990.4
94409,121991.7
94410,121993
94411,121994.3
94412,121995.6
94413,121996.9
94414,121998.2
94415,121999.5
94416,122000.8
94417,122002.1
94418,122003.4
94419,122004.7
94420,122006
94421,122007.3
94422,122008.6
94423,122009.9
94424,122011.2
94425,122012.5
94426,122013.8
94427,122015.1
94428,122016.4
94429,122017.7
94430,122019
94431,122020.3
94432,122021.6
94433,122022.9
94434,122024.2
94435,122025.5
94436,122026.8
94437,122028.1
94438,122029.4
94439,122030.7
94440,122032
94441,122033.3
94442,122034.6
94443,122035.9
94444,122037.2
94445,122038.5
94446,122039.8
94447,122041.1
94448,122042.4
94449,122043.7
94450,122045
94451,122046.3
94452,122047.6
94453,122048.9
94454,122050.2
94455,122051.5
94456,122052.8
94457,122054.1
94458,122055.4
94459,122056.7
94460,122058
94461,122059.3
94462,122060.6
94463,122061.9
94464,122063.2
94465,122064.5
94466,122065.8
94467,122067.1
94468,122068.4
94469,122069.7
94470,122071
94471,122072.3
94472,122073.6
94473,122074.9
94474,122076.2
94475,122077.5
94476,122078.8
94477,122080.1
94478,122081.4
94479,122082.7
94480,122084
94481,122085.3
94482,122086.6
94483,122087.9
94484,122089.2
94485,122090.5
94486,122091.8
94487,122093.1
94488,122094.4
94489,122095.7
94490,122097
94491,122098.3
94492,122099.6
94493,122100.9
94494,122102.2
94495,122103.5
94496,122104.8
94497,122106.1
94498,122107.4
94499,122108.7
94500,122110
94501,122111.3
94502,122112.6
94503,122113.9
94504,122115.2
94505,122116.5
94506,122117.8
94507,122119.1
94508,122120.4
94509,122121.7
94510,122123
94511,122124.3
94512,122125.6
94513,122126.9
94514,122128.2
94515,122129.5
94516,122130.8
94517,122132.1
94518,122133.4
94519,122134.7
94520,122136
94521,122137.3
94522,122138.6
94523,122139.9
94524,122141.2
94525,122142.5
94526,122143.8
94527,122145.1
94528,122146.4
94529,122147.7
94530,122149
94531,122150.3
94532,122151.6
94533,122152.9
94534,122154.2
94535,122155.5
94536,122156.8
94537,122158.1
94538,122159.4
94539,122160.7
94540,122162
94541,122163.3
94542,122164.6
94543,122165.9
94544,122167.2
94545,122168.5
94546,122169.8
94547,122171.1
94548,122172.4
94549,122173.7
94550,122175
94551,122176.3
94552,122177.6
94553,122178.9
94554,122180.2
94555,122181.5
94556,122182.8
94557,122184.1
94558,122185.4
94559,122186.7
94560,122188
94561,122189.3
94562,122190.6
94563,122191.9
94564,122193.2
94565,122194.5
94566,122195.8
94567,122197.1
94568,122198.4
94569,122199.7
94570,122201
94571,122202.3
94572,122203.6
94573,122204.9
94574,122206.2
94575,122207.5
94576,122208.8
94577,122210.1
94578,122211.4
94579,122212.7
94580,122214
94581,122215.3
94582,122216.6
94583,122217.9
94584,122219.2
94585,122220.5
94586,122221.8
94587,122223.1
94588,122224.4
94589,122225.7
94590,122227
94591,122228.3
94592,122229.6
94593,122230.9
94594,122232.2
94595,122233.5
94596,122234.8
94597,122236.1
94598,122237.4
94599,122238.7
94600,122240
94601,122241.3
94602,122242.6
94603,122243.9
94604,122245.2
94605,122246.5
94606,122247.8
94607,122249.1
94608,122250.4
94609,122251.7
94610,122253
94611,122254.3
94612,122255.6
94613,122256.9
94614,122258.2
94615,122259.5
94616,122260.8
94617,122262.1
94618,122263.4
94619,122264.7
94620,122266
94621,122267.3
94622,122268.6
94623,122269.9
94624,122271.2
94625,122272.5
94626,122273.8
94627,122275.1
94628,122276.4
94629,122277.7
94630,122279
94631,122280.3
94632,122281.6
94633,122282.9
94634,122284.2
94635,122285.5
94636,122286.8
94637,122288.1
94638,122289.4
94639,122290.7
94640,122292
94641,122293.3
94642,122294.6
94643,122295.9
94644,122297.2
94645,122298.5
94646,122299.8
94647,122301.1
94648,122302.4
94649,122303.7
94650,122305
94651,122306.3
94652,122307.6
94653,122308.9
94654,122310.2
94655,122311.5
94656,122312.8
94657,122314.1
94658,122315.4
94659,122316.7
94660,122318
94661,122319.3
94662,122320.6
94663,122321.9
94664,122323.2
94665,122324.5
94666,122325.8
94667,122327.1
94668,122328.4
94669,122329.7
94670,122331
94671,122332.3
94672,122333.6
94673,122334.9
94674,122336.2
94675,122337.5
94676,122338.8
94677,122340.1
94678,122341.4
94679,122342.7
94680,122344
94681,122345.3
94682,122346.6
94683,122347.9
94684,122349.2
94685,122350.5
94686,122351.8
94687,122353.1
94688,122354.4
94689,122355.7
94690,122357
94691,122358.3
94692,122359.6
94693,122360.9
94694,122362.2
94695,122363.5
94696,122364.8
94697,122366.1
94698,122367.4
94699,122368.7
94700,122370
94701,122371.3
94702,122372.6
94703,122373.9
94704,122375.2
94705,122376.5
94706,122377.8
94707,122379.1
94708,122380.4
94709,122381.7
94710,122383
94711,122384.3
94712,122385.6
94713,122386.9
94714,122388.2
94715,122389.5
94716,122390.8
94717,122392.1
94718,122393.4
94719,122394.7
94720,122396
94721,122397.3
94722,122398.6
94723,122399.9
94724,122401.2
94725,122402.5
94726,122403.8
94727,122405.1
94728,122406.4
94729,122407.7
94730,122409
94731,122410.3
94732,122411.6
94733,122412.9
94734,122414.2
94735,122415.5
94736,122416.8
94737,122418.1
94738,122419.4
94739,122420.7
94740,122422
94741,122423.3
94742,122424.6
94743,122425.9
94744,122427.2
94745,122428.5
94746,122429.8
94747,122431.1
94748,122432.4
94749,122433.7
94750,122435
94751,122436.3
94752,122437.6
94753,122438.9
94754,122440.2
94755,122441.5
94756,122442.8
94757,122444.1
94758,122445.4
94759,122446.7
94760,122448
94761,122449.3
94762,122450.6
94763,122451.9
94764,122453.2
94765,122454.5
94766,122455.8
94767,122457.1
94768,122458.4
94769,122459.7
94770,122461
94771,122462.3
94772,122463.6
94773,122464.9
94774,122466.2
94775,122467.5
94776,122468.8
94777,122470.1
94778,122471.4
94779,122472.7
94780,122474
94781,122475.3
94782,122476.6
94783,122477.9
94784,122479.2
94785,122480.5
94786,122481.8
94787,122483.1
94788,122484.4
94789,122485.7
94790,122487
94791,122488.3
94792,122489.6
94793,122490.9
94794,122492.2
94795,122493.5
94796,122494.8
94797,122496.1
94798,122497.4
94799,122498.7
94800,122500
94801,122501.3
94802,122502.6
94803,122503.9
94804,122505.2
94805,122506.5
94806,122507.8
94807,122509.1
94808,122510.4
94809,122511.7
94810,122513
94811,122514.3
94812,122515.6
94813,122516.9
94814,122518.2
94815,122519.5
94816,122520.8
94817,122522.1
94818,122523.4
94819,122524.7
94820,122526
94821,122527.3
94822,122528.6
94823,122529.9
94824,122531.2
94825,122532.5
94826,122533.8
94827,122535.1
94828,122536.4
94829,122537.7
94830,122539
94831,122540.3
94832,122541.6
94833,122542.9
94834,122544.2
94835,122545.5
94836,122546.8
94837,122548.1
94838,122549.4
94839,122550.7
94840,122552
94841,122553.3
94842,122554.6
94843,122555.9
94844,122557.2
94845,122558.5
94846,122559.8
94847,122561.1
94848,122562.4
94849,122563.7
94850,122565
94851,122566.3
94852,122567.6
94853,122568.9
94854,122570.2
94855,122571.5
94856,122572.8
94857,122574.1
94858,122575.4
94859,122576.7
94860,122578
94861,122579.3
94862,122580.6
94863,122581.9
94864,122583.2
94865,122584.5
94866,122585.8
94867,122587.1
94868,122588.4
94869,122589.7
94870,122591
94871,122592.3
94872,122593.6
94873,122594.9
94874,122596.2
94875,122597.5
94876,122598.8
94877,122600.1
94878,122601.4
94879,122602.7
94880,122604
94881,122605.3
94882,122606.6
94883,122607.9
94884,122609.2
94885,122610.5
94886,122611.8
94887,122613.1
94888,122614.4
94889,122615.7
94890,122617
94891,122618.3
94892,122619.6
94893,122620.9
94894,122622.2
94895,122623.5
94896,122624.8
94897,122626.1
94898,122627.4
94899,122628.7
94900,122630
94901,122631.3
94902,122632.6
94903,122633.9
94904,122635.2
94905,122636.5
94906,122637.8
94907,122639.1
94908,122640.4
94909,122641.7
94910,122643
94911,122644.3
94912,122645.6
94913,122646.9
94914,122648.2
94915,122649.5
94916,122650.8
94917,122652.1
94918,122653.4
94919,122654.7
94920,122656
94921,122657.3
94922,122658.6
94923,122659.9
94924,122661.2
94925,122662.5
94926,122663.8
94927,122665.1
94928,122666.4
94929,122667.7
94930,122669
94931,122670.3
94932,122671.6
94933,122672.9
94934,122674.2
94935,122675.5
94936,122676.8
94937,122678.1
94938,122679.4
94939,122680.7
94940,122682
94941,122683.3
94942,122684.6
94943,122685.9
94944,122687.2
94945,122688.5
94946,122689.8
94947,122691.1
94948,122692.4
94949,122693.7
94950,122695
94951,122696.3
94952,122697.6
94953,122698.9
94954,122700.2
94955,122701.5
94956,122702.8
94957,122704.1
94958,122705.4
94959,122706.7
94960,122708
94961,122709.3
94962,122710.6
94963,122711.9
94964,122713.2
94965,122714.5
94966,122715.8
94967,122717.1
94968,122718.4
94969,122719.7
94970,122721
94971,122722.3
94972,122723.6
94973,122724.9
94974,122726.2
94975,122727.5
94976,122728.8
94977,122730.1
94978,122731.4
94979,122732.7
94980,122734
94981,122735.3
94982,122736.6
94983,122737.9
94984,122739.2
94985,122740.5
94986,122741.8
94987,122743.1
94988,122744.4
94989,122745.7
94990,122747
94991,122748.3
94992,122749.6
94993,122750.9
94994,122752.2
94995,122753.5
94996,122754.8
94997,122756.1
94998,122757.4
94999,122758.7
95000,122760
95001,122761.3
95002,122762.6
95003,122763.9
95004,122765.2
95005,122766.5
95006,122767.8
95007,122769.1
95008,122770.4
95009,122771.7
95010,122773
95011,122774.3
95012,122775.6
95013,122776.9
95014,122778.2
95015,122779.5
95016,122780.8
95017,122782.1
95018,122783.4
95019,122784.7
95020,122786
95021,122787.3
95022,122788.6
95023,122789.9
95024,122791.2
95025,122792.5
95026,122793.8
95027,122795.1
95028,122796.4
95029,122797.7
95030,122799
95031,122800.3
95032,122801.6
95033,122802.9
95034,122804.2
95035,122805.5
95036,122806.8
95037,122808.1
95038,122809.4
95039,122810.7
95040,122812
95041,122813.3
95042,122814.6
95043,122815.9
95044,122817.2
95045,122818.5
95046,122819.8
95047,122821.1
95048,122822.4
95049,122823.7
95050,122825
95051,122826.3
95052,122827.6
95053,122828.9
95054,122830.2
95055,122831.5
95056,122832.8
95057,122834.1
95058,122835.4
95059,122836.7
95060,122838
95061,122839.3
95062,122840.6
95063,122841.9
95064,122843.2
95065,122844.5
95066,122845.8
95067,122847.1
95068,122848.4
95069,122849.7
95070,122851
95071,122852.3
95072,122853.6
95073,122854.9
95074,122856.2
95075,122857.5
95076,122858.8
95077,122860.1
95078,122861.4
95079,122862.7
95080,122864
95081,122865.3
95082,122866.6
95083,122867.9
95084,122869.2
95085,122870.5
95086,122871.8
95087,122873.1
95088,122874.4
95089,122875.7
95090,122877
95091,122878.3
95092,122879.6
95093,122880.9
95094,122882.2
95095,122883.5
95096,122884.8
95097,122886.1
95098,122887.4
95099,122888.7
95100,122890
95101,122891.3
95102,122892.6
95103,122893.9
95104,122895.2
95105,122896.5
95106,122897.8
95107,122899.1
95108,122900.4
95109,122901.7
95110,122903
95111,122904.3
95112,122905.6
95113,122906.9
95114,122908.2
95115,122909.5
95116,122910.8
95117,122912.1
95118,122913.4
95119,122914.7
95120,122916
95121,122917.3
95122,122918.6
95123,122919.9
95124,122921.2
95125,122922.5
95126,122923.8
95127,122925.1
95128,122926.4
95129,122927.7
95130,122929
95131,122930.3
95132,122931.6
95133,122932.9
95134,122934.2
95135,122935.5
95136,122936.8
95137,122938.1
95138,122939.4
95139,122940.7
95140,122942
95141,122943.3
95142,122944.6
95143,122945.9
95144,122947.2
95145,122948.5
95146,122949.8
95147,122951.1
95148,122952.4
95149,122953.7
95150,122955
95151,122956.3
95152,122957.6
95153,122958.9
95154,122960.2
95155,122961.5
95156,122962.8
95157,122964.1
95158,122965.4
95159,122966.7
95160,122968
95161,122969.3
95162,122970.6
95163,122971.9
95164,122973.2
95165,122974.5
95166,122975.8
95167,122977.1
95168,122978.4
95169,122979.7
95170,122981
95171,122982.3
95172,122983.6
95173,122984.9
95174,122986.2
95175,122987.5
95176,122988.8
95177,122990.1
95178,122991.4
95179,122992.7
95180,122994
95181,122995.3
95182,122996.6
95183,122997.9
95184,122999.2
95185,123000.5
95186,123001.8
95187,123003.1
95188,123004.4
95189,123005.7
95190,123007
95191,123008.3
95192,123009.6
95193,123010.9
95194,123012.2
95195,123013.5
95196,123014.8
95197,123016.1
95198,123017.4
95199,123018.7
95200,123020
95201,123021.3
95202,123022.6
95203,123023.9
95204,123025.2
95205,123026.5
95206,123027.8
95207,123029.1
95208,123030.4
95209,123031.7
95210,123033
95211,123034.3
95212,123035.6
95213,123036.9
95214,123038.2
95215,123039.5
95216,123040.8
95217,123042.1
95218,123043.4
95219,123044.7
95220,123046
95221,123047.3
95222,123048.6
95223,123049.9
95224,123051.2
95225,123052.5
95226,123053.8
95227,123055.1
95228,123056.4
95229,123057.7
95230,123059
95231,123060.3
95232,123061.6
95233,123062.9
95234,123064.2
95235,123065.5
95236,123066.8
95237,123068.1
95238,123069.4
95239,123070.7
95240,123072
95241,123073.3
95242,123074.6
95243,123075.9
95244,123077.2
95245,123078.5
95246,123079.8
95247,123081.1
95248,123082.4
95249,123083.7
95250,123085
95251,123086.3
95252,123087.6
95253,123088.9
95254,123090.2
95255,123091.5
95256,123092.8
95257,123094.1
95258,123095.4
95259,123096.7
95260,123098
95261,123099.3
95262,123100.6
95263,123101.9
95264,123103.2
95265,123104.5
95266,123105.8
95267,123107.1
95268,123108.4
95269,123109.7
95270,123111
95271,123112.3
95272,123113.6
95273,123114.9
95274,123116.2
95275,123117.5
95276,123118.8
95277,123120.1
95278,123121.4
95279,123122.7
95280,123124
95281,123125.3
95282,123126.6
95283,123127.9
95284,123129.2
95285,123130.5
95286,123131.8
95287,123133.1
95288,123134.4
95289,123135.7
95290,123137
95291,123138.3
95292,123139.6
95293,123140.9
95294,123142.2
95295,123143.5
95296,123144.8
95297,123146.1
95298,123147.4
95299,123148.7
95300,123150
95301,123151.3
95302,123152.6
95303,123153.9
95304,123155.2
95305,123156.5
95306,123157.8
95307,123159.1
95308,123160.4
95309,123161.7
95310,123163
95311,123164.3
95312,123165.6
95313,123166.9
95314,123168.2
95315,123169.5
95316,123170.8
95317,123172.1
95318,123173.4
95319,123174.7
95320,123176
95321,123177.3
95322,123178.6
95323,123179.9
95324,123181.2
95325,123182.5
95326,123183.8
95327,123185.1
95328,123186.4
95329,123187.7
95330,123189
95331,123190.3
95332,123191.6
95333,123192.9
95334,123194.2
95335,123195.5
95336,123196.8
95337,123198.1
95338,123199.4
95339,123200.7
95340,123202
95341,123203.3
95342,123204.6
95343,123205.9
95344,123207.2
95345,123208.5
95346,123209.8
95347,123211.1
95348,123212.4
95349,123213.7
95350,123215
95351,123216.3
95352,123217.6
95353,123218.9
95354,123220.2
95355,123221.5
95356,123222.8
95357,123224.1
95358,123225.4
95359,123226.7
95360,123228
95361,123229.3
95362,123230.6
95363,123231.9
95364,123233.2
95365,123234.5
95366,123235.8
95367,123237.1
95368,123238.4
95369,123239.7
95370,123241
95371,123242.3
95372,123243.6
95373,123244.9
95374,123246.2
95375,123247.5
95376,123248.8
95377,123250.1
95378,123251.4
95379,123252.7
95380,123254
95381,123255.3
95382,123256.6
95383,123257.9
95384,123259.2
95385,123260.5
95386,123261.8
95387,123263.1
95388,123264.4
95389,123265.7
95390,123267
95391,123268.3
95392,123269.6
95393,123270.9
95394,123272.2
95395,123273.5
95396,123274.8
95397,123276.1
95398,123277.4
95399,123278.7
95400,123280
95401,123281.3
95402,123282.6
95403,123283.9
95404,123285.2
95405,123286.5
95406,123287.8
95407,123289.1
95408,123290.4
95409,123291.7
95410,123293
95411,123294.3
95412,123295.6
95413,123296.9
95414,123298.2
95415,123299.5
95416,123300.8
95417,123302.1
95418,123303.4
95419,123304.7
95420,123306
95421,123307.3
95422,123308.6
95423,123309.9
95424,123311.2
95425,123312.5
95426,123313.8
95427,123315.1
95428,123316.4
95429,123317.7
95430,123319
95431,123320.3
95432,123321.6
95433,123322.9
95434,123324.2
95435,123325.5
95436,123326.8
95437,123328.1
95438,123329.4
95439,123330.7
95440,123332
95441,123333.3
95442,123334.6
95443,123335.9
95444,123337.2
95445,123338.5
95446,123339.8
95447,123341.1
95448,123342.4
95449,123343.7
95450,123345
95451,123346.3
95452,123347.6
95453,123348.9
95454,123350.2
95455,123351.5
95456,123352.8
95457,123354.1
95458,123355.4
95459,123356.7
95460,123358
95461,123359.3
95462,123360.6
95463,123361.9
95464,123363.2
95465,123364.5
95466,123365.8
95467,123367.1
95468,123368.4
95469,123369.7
95470,123371
95471,123372.3
95472,123373.6
95473,123374.9
95474,123376.2
95475,123377.5
95476,123378.8
95477,123380.1
95478,123381.4
95479,123382.7
95480,123384
95481,123385.3
95482,123386.6
95483,123387.9
95484,123389.2
95485,123390.5
95486,123391.8
95487,123393.1
95488,123394.4
95489,123395.7
95490,123397
95491,123398.3
95492,123399.6
95493,123400.9
95494,123402.2
95495,123403.5
95496,123404.8
95497,123406.1
95498,123407.4
95499,123408.7
95500,123410
95501,123411.3
95502,123412.6
95503,123413.9
95504,123415.2
95505,123416.5
95506,123417.8
95507,123419.1
95508,123420.4
95509,123421.7
95510,123423
95511,123424.3
95512,123425.6
95513,123426.9
95514,123428.2
95515,123429.5
95516,123430.8
95517,123432.1
95518,123433.4
95519,123434.7
95520,123436
95521,123437.3
95522,123438.6
95523,123439.9
95524,123441.2
95525,123442.5
95526,123443.8
95527,123445.1
95528,123446.4
95529,123447.7
95530,123449
95531,123450.3
95532,123451.6
95533,123452.9
95534,123454.2
95535,123455.5
95536,123456.8
95537,123458.1
95538,123459.4
95539,123460.7
95540,123462
95541,123463.3
95542,123464.6
95543,123465.9
95544,123467.2
95545,123468.5
95546,123469.8
95547,123471.1
95548,123472.4
95549,123473.7
95550,123475
95551,123476.3
95552,123477.6
95553,123478.9
95554,123480.2
95555,123481.5
95556,123482.8
95557,123484.1
95558,123485.4
95559,123486.7
95560,123488
95561,123489.3
95562,123490.6
95563,123491.9
95564,123493.2
95565,123494.5
95566,123495.8
95567,123497.1
95568,123498.4
95569,123499.7
95570,123501
95571,123502.3
95572,123503.6
95573,123504.9
95574,123506.2
95575,123507.5
95576,123508.8
95577,123510.1
95578,123511.4
95579,123512.7
95580,123514
95581,123515.3
95582,123516.6
95583,123517.9
95584,123519.2
95585,123520.5
95586,123521.8
95587,123523.1
95588,123524.4
95589,123525.7
95590,123527
95591,123528.3
95592,123529.6
95593,123530.9
95594,123532.2
95595,123533.5
95596,123534.8
95597,123536.1
95598,123537.4
95599,123538.7
95600,123540
95601,123541.3
95602,123542.6
95603,123543.9
95604,123545.2
95605,123546.5
95606,123547.8
95607,123549.1
95608,123550.4
95609,123551.7
95610,123553
95611,123554.3
95612,123555.6
95613,123556.9
95614,123558.2
95615,123559.5
95616,123560.8
95617,123562.1
95618,123563.4
95619,123564.7
95620,123566
95621,123567.3
95622,123568.6
95623,123569.9
95624,123571.2
95625,123572.5
95626,123573.8
95627,123575.1
95628,123576.4
95629,123577.7
95630,123579
95631,123580.3
95632,123581.6
95633,123582.9
95634,123584.2
95635,123585.5
95636,123586.8
